Temperature,Humidity,SquareFootage,Occupancy,RenewableEnergy,Timestamp,HVACUsage,LightingUsage,DayOfWeek,Holiday,EnergyConsumption,Timestamp
-1.4760726085777742,-1.2900192573187632,-0.7131838121360325,0.14629047378065807,1.283150049258353,2022-01-07 03:00:00,Off,Off,Thursday,Yes,76.13895450681913,2022-01-07 03:00:00
-0.010773392876080708,-1.1406673618072687,0.37358972762450143,1.5428582425697581,0.5563960654097471,2022-01-07 04:00:00,On,On,Monday,No,70.97691337938971,2022-01-07 04:00:00
-0.08510396861656498,0.08673151149115492,0.09861841690818657,-0.20285146841661691,1.2757014648627147,2022-01-07 05:00:00,On,On,Monday,No,79.4339400188436,2022-01-07 05:00:00
0.8379777288353758,-1.084308937528947,-1.546723169061549,-0.551993410613892,1.444023114419348,2022-01-07 06:00:00,Off,On,Tuesday,No,77.65217034892018,2022-01-07 06:00:00
-0.7220994682146958,-1.3363535892426333,-1.4502495000866809,-0.551993410613892,-0.637550461535235,2022-01-07 07:00:00,On,On,Thursday,Yes,74.11609389205148,2022-01-07 07:00:00
-0.9914321654534782,-0.5043996028156892,-0.5661379315230183,-0.20285146841661691,0.41108212783388715,2022-01-07 08:00:00,Off,On,Friday,No,67.63764065291417,2022-01-07 08:00:00
-1.032019496992781,0.22489040184830533,-0.6453733086042643,0.4954324159779331,1.650384565352517,2022-01-07 09:00:00,On,On,Wednesday,Yes,72.59022722499552,2022-01-07 09:00:00
1.7064344650146865,-0.9821856983939334,0.5470899402170151,0.4954324159779331,1.5675502376633075,2022-01-07 10:00:00,Off,On,Sunday,No,85.12072843207085,2022-01-07 10:00:00
-0.15968975303507002,-0.6936240755687995,0.30483875702209207,-1.5994192372057168,0.09047351438629338,2022-01-07 11:00:00,On,Off,Wednesday,No,76.92758507734762,2022-01-07 11:00:00
1.624029399198713,0.995919793840187,0.36236878654010296,-1.250277295008442,1.2061949844548931,2022-01-07 12:00:00,On,Off,Friday,Yes,82.96293306052968,2022-01-07 12:00:00
1.4033278261876592,-0.1775606021584253,0.6479491216932326,-1.5994192372057168,-1.007870162248479,2022-01-07 13:00:00,On,On,Friday,Yes,77.22008603312915,2022-01-07 13:00:00
-0.20207013014174824,-0.24423347445564583,-0.6543621731502155,-0.551993410613892,0.6015704121701948,2022-01-07 14:00:00,Off,Off,Sunday,No,71.13106167742689,2022-01-07 14:00:00
-0.31120714212792855,-0.036723859215908344,0.8609282764877437,-0.9011353528111669,1.3847263779373264,2022-01-07 15:00:00,Off,On,Saturday,No,69.27222198435854,2022-01-07 15:00:00
0.5740275092784508,1.683235828268458,1.0280710450358377,0.8445743581752081,-0.1335874030175293,2022-01-07 16:00:00,Off,On,Sunday,No,82.23684827593902,2022-01-07 16:00:00
1.53690461864721,0.07822889968004008,0.9534029067640607,0.14629047378065807,0.03177361646624833,2022-01-07 17:00:00,On,Off,Saturday,Yes,83.33161598574218,2022-01-07 17:00:00
1.0803801590822055,-0.7130071688818244,-1.317236928247266,-0.551993410613892,0.6982206355652715,2022-01-07 18:00:00,On,Off,Thursday,Yes,95.0709621683288,2022-01-07 18:00:00
-0.08368154999141555,-1.7884434460918042,1.2697492701362212,-1.5994192372057168,-0.7450372329719187,2022-01-07 19:00:00,On,On,Wednesday,No,79.80025010450828,2022-01-07 19:00:00
-0.015020696615849255,-0.5761647423939841,0.12687316412184724,-0.20285146841661691,-0.417161776422211,2022-01-07 20:00:00,On,Off,Tuesday,No,78.73050081593509,2022-01-07 20:00:00
-0.8563340512410113,-0.5105591039901263,-0.6344337704779781,-1.250277295008442,0.006489470840936101,2022-01-07 21:00:00,On,On,Monday,Yes,85.42767734648194,2022-01-07 21:00:00
0.3854494317831545,-1.1601295708637969,0.1104253531466254,0.4954324159779331,-1.0082444425265806,2022-01-07 22:00:00,Off,On,Thursday,No,84.03168982758035,2022-01-07 22:00:00
-1.5339239319890798,0.6526429938752747,-1.719353322159755,0.14629047378065807,1.2842351564168133,2022-01-07 23:00:00,On,On,Tuesday,No,72.89058361910637,2022-01-07 23:00:00
0.2584115883840574,-0.3636965006694887,1.7315145773821752,-1.250277295008442,1.6510873015407495,2022-01-08 00:00:00,On,On,Saturday,No,75.6149818889058,2022-01-08 00:00:00
-1.43443227843413,-1.6072682664317202,-0.04603811354191319,0.14629047378065807,-1.238448681225827,2022-01-08 01:00:00,Off,On,Friday,No,71.7896472154404,2022-01-08 01:00:00
0.07875881930121448,0.38222254340648454,0.11501422851953157,-0.551993410613892,-1.2672900076281959,2022-01-08 02:00:00,Off,Off,Wednesday,No,63.00815765839373,2022-01-08 02:00:00
0.3507395357675592,-0.8116908277837739,0.33084841858719805,-0.20285146841661691,0.12267760924755901,2022-01-08 03:00:00,On,On,Tuesday,No,94.55062457295648,2022-01-08 03:00:00
0.967890716394261,0.9329534780544513,0.8730221485966388,-0.9011353528111669,0.7452397859784197,2022-01-08 04:00:00,On,Off,Wednesday,Yes,83.5768305363592,2022-01-08 04:00:00
0.09490408504726748,-1.3812011731615639,1.1198538244970089,-0.20285146841661691,-1.2206235012799183,2022-01-08 05:00:00,On,On,Monday,Yes,84.69317340818874,2022-01-08 05:00:00
0.49753460917739073,0.8868384207302594,-0.3917615483672001,-0.9011353528111669,-1.1968646643045218,2022-01-08 06:00:00,Off,Off,Sunday,No,78.58613842129708,2022-01-08 06:00:00
0.1487049485151151,-0.8431716663616328,0.832121050457118,-0.9011353528111669,1.5999586450624326,2022-01-08 07:00:00,On,Off,Tuesday,No,75.64668454750125,2022-01-08 07:00:00
-0.8204050421910246,1.0298030020437416,-1.4346615758699033,0.8445743581752081,-0.7267652344585317,2022-01-08 08:00:00,Off,On,Wednesday,Yes,73.2068674222959,2022-01-08 08:00:00
-0.6603022023322261,0.9908211742522222,-0.05613046290698729,-1.250277295008442,1.4905467262054095,2022-01-08 09:00:00,On,Off,Tuesday,No,74.33393532360886,2022-01-08 09:00:00
-0.1944378120092398,-0.9509487725228042,-0.26625269033329635,1.5428582425697581,0.4589979433408491,2022-01-08 10:00:00,On,On,Monday,Yes,81.30053662729328,2022-01-08 10:00:00
-0.42799765129830775,0.4334026311104667,-0.6507892610604935,0.8445743581752081,0.18538574379499861,2022-01-08 11:00:00,On,Off,Thursday,No,78.22920748795471,2022-01-08 11:00:00
0.24375747199601724,1.179366719828366,-0.5083097045915953,-1.5994192372057168,-0.10039020647820529,2022-01-08 12:00:00,Off,Off,Saturday,No,75.41031586036098,2022-01-08 12:00:00
-0.3009329339722611,1.3548851249489755,0.57813351667296,-0.551993410613892,1.1101766040208936,2022-01-08 13:00:00,On,On,Sunday,No,71.18623045897634,2022-01-08 13:00:00
1.6053971567626928,-1.1858940768949786,1.5585346269258211,-0.9011353528111669,-0.625275460557599,2022-01-08 14:00:00,Off,On,Tuesday,Yes,92.8609254933263,2022-01-08 14:00:00
0.3473065801747481,-0.7823685975353819,0.40414941919868574,0.8445743581752081,1.4019758204183073,2022-01-08 15:00:00,On,On,Thursday,No,82.10276684430163,2022-01-08 15:00:00
-0.08505444692702038,-0.0004287002113615874,0.6439074159923799,-0.20285146841661691,0.16485056682674015,2022-01-08 16:00:00,On,On,Friday,Yes,78.28652837883581,2022-01-08 16:00:00
1.7538670446994569,1.139346172357522,-1.3627613062212665,0.14629047378065807,1.3568802599513279,2022-01-08 17:00:00,Off,Off,Friday,No,86.08746919457022,2022-01-08 17:00:00
-0.9621424274676963,-0.6624607902842693,1.3842183766461147,0.8445743581752081,1.349203286520902,2022-01-08 18:00:00,On,Off,Saturday,Yes,74.57680497677092,2022-01-08 18:00:00
-0.15475876715730383,-1.6520094472646234,0.19636364384151503,1.5428582425697581,-0.6267558779200756,2022-01-08 19:00:00,On,On,Thursday,Yes,90.53846528743108,2022-01-08 19:00:00
-0.22573276132226236,-0.2180880912950947,-0.581962662736314,-0.551993410613892,1.1233100730479053,2022-01-08 20:00:00,On,Off,Sunday,Yes,76.76832119015009,2022-01-08 20:00:00
0.9252737187137913,1.5417165669067525,0.25417268940001914,1.193716300372483,-0.5811809689417577,2022-01-08 21:00:00,Off,On,Monday,No,86.41515216046992,2022-01-08 21:00:00
0.2586328166620834,1.438572092182285,0.4292094307664723,0.14629047378065807,1.3506499531644767,2022-01-08 22:00:00,On,On,Monday,No,76.19438265142527,2022-01-08 22:00:00
0.6695756255331301,0.7314543586434571,-1.324726374549397,-0.20285146841661691,0.1450992829611536,2022-01-08 23:00:00,Off,On,Tuesday,No,76.9339196411834,2022-01-08 23:00:00
-0.30410257186557493,-0.4897206938916817,-0.7248092215434343,-1.5994192372057168,-1.5151831825794184,2022-01-09 00:00:00,Off,On,Thursday,Yes,71.05504380693068,2022-01-09 00:00:00
-0.9902536688132665,-0.9079046229294303,0.22939464660114534,1.5428582425697581,0.04070464372794931,2022-01-09 01:00:00,Off,On,Friday,Yes,77.39615132557863,2022-01-09 01:00:00
-1.2390916073787615,-1.276882620371642,0.5789152411710381,1.193716300372483,1.5852787766825238,2022-01-09 02:00:00,Off,On,Sunday,No,70.65426607453617,2022-01-09 02:00:00
-0.8587680288706623,0.08489366496775329,0.7704567672149664,-0.551993410613892,0.2738451372325816,2022-01-09 03:00:00,On,Off,Wednesday,No,67.80754950018792,2022-01-09 03:00:00
-0.36074456137844835,-1.6661217405039728,0.7995105325862376,-0.9011353528111669,-1.4860290470676665,2022-01-09 04:00:00,On,On,Tuesday,Yes,72.0717496237688,2022-01-09 04:00:00
-1.5156729914487073,-0.811239085379216,-0.7476250866877135,-1.5994192372057168,-0.18559744785095542,2022-01-09 05:00:00,On,Off,Thursday,Yes,59.60890188505656,2022-01-09 05:00:00
1.0644977905762998,1.4573219345915533,-0.722493464845387,0.8445743581752081,-1.1243694418069163,2022-01-09 06:00:00,On,On,Thursday,Yes,90.01159284299351,2022-01-09 06:00:00
-1.5146704923785619,-1.338060290132523,1.047291943371532,0.4954324159779331,-1.449367568241844,2022-01-09 07:00:00,On,Off,Friday,No,73.37704700964338,2022-01-09 07:00:00
-1.625527388776305,0.49679258434095325,-0.2543525575379425,-0.20285146841661691,-0.9672219361874663,2022-01-09 08:00:00,Off,Off,Saturday,Yes,70.97874709212677,2022-01-09 08:00:00
-1.0541901453442186,0.1723833911881738,0.20513760982708412,-0.551993410613892,-0.05563548758927972,2022-01-09 09:00:00,On,On,Friday,No,74.3795743154023,2022-01-09 09:00:00
-0.9731232675968626,0.5419750442273555,-0.6436214301525369,0.8445743581752081,-1.6559119786307297,2022-01-09 10:00:00,Off,On,Thursday,No,67.64237008316105,2022-01-09 10:00:00
-0.8236725654776709,-1.6622830193018945,-0.466327925126063,-1.5994192372057168,0.8583738596892069,2022-01-09 11:00:00,Off,On,Friday,Yes,71.53539589665067,2022-01-09 11:00:00
-1.7058892415665385,1.0277924797021738,-1.6596959666877056,0.4954324159779331,0.559138214467528,2022-01-09 12:00:00,Off,Off,Thursday,Yes,65.28898283111768,2022-01-09 12:00:00
-0.3983842693914431,-1.292700605015457,1.1416355594894436,-1.250277295008442,-1.6090892548931313,2022-01-09 13:00:00,Off,On,Friday,No,72.43112712908069,2022-01-09 13:00:00
0.6507394116795049,0.8787227893915697,-0.8235987250561061,-0.551993410613892,1.0249032860768337,2022-01-09 14:00:00,Off,Off,Tuesday,No,75.68903567876515,2022-01-09 14:00:00
-1.4102030248816595,1.0618639266731151,-0.4842606622891599,-1.5994192372057168,0.6648396612601637,2022-01-09 15:00:00,On,Off,Thursday,No,71.77872060518372,2022-01-09 15:00:00
0.6919282018344063,-1.5781999638070503,1.2009869947562624,-1.5994192372057168,-1.7233062864166215,2022-01-09 16:00:00,On,On,Saturday,No,80.04392593841625,2022-01-09 16:00:00
-1.4330537107232162,-1.1481733853797507,0.1446351834400863,1.193716300372483,-1.5542130695631722,2022-01-09 17:00:00,Off,On,Friday,Yes,75.3694376988319,2022-01-09 17:00:00
1.3459883907857384,-0.9019007064227756,-1.4160706089599673,0.8445743581752081,-1.697009251669623,2022-01-09 18:00:00,On,On,Wednesday,Yes,86.55059850127053,2022-01-09 18:00:00
-0.17692794387123803,1.2916075577143056,-1.0939269408119676,0.8445743581752081,-1.0758079866926227,2022-01-09 19:00:00,Off,On,Friday,No,71.93814969843436,2022-01-09 19:00:00
0.2331483692224826,0.7568492249114754,-1.0520898706340334,0.14629047378065807,-0.12760078187853935,2022-01-09 20:00:00,On,Off,Tuesday,Yes,87.13708266107015,2022-01-09 20:00:00
-0.26974612350043137,0.9562758657145014,-0.6252469649269272,0.4954324159779331,1.3205765758517625,2022-01-09 21:00:00,On,Off,Friday,Yes,73.58696136798733,2022-01-09 21:00:00
1.0751911902770115,-1.7610691251190895,-1.0904118512888705,-0.9011353528111669,-0.1939548685199216,2022-01-09 22:00:00,On,On,Tuesday,No,90.72509867918768,2022-01-09 22:00:00
-0.5700696152226232,0.7775315848479729,0.2850370277735801,0.14629047378065807,0.36800455917979513,2022-01-09 23:00:00,On,On,Sunday,No,72.9962814909488,2022-01-09 23:00:00
-0.6071779586383353,0.6520880208700636,-0.6029941729664328,0.14629047378065807,1.5679089379660986,2022-01-10 00:00:00,Off,Off,Thursday,No,85.68075277503624,2022-01-10 00:00:00
-1.3516864859670594,0.6919007093133853,1.6646635357163326,1.193716300372483,0.15001073587687616,2022-01-10 01:00:00,Off,On,Saturday,No,69.30518444855907,2022-01-10 01:00:00
1.1270032220016313,-0.508521893165532,-0.3255883849267608,-1.5994192372057168,-0.998073320880834,2022-01-10 02:00:00,On,Off,Tuesday,Yes,73.99983940485824,2022-01-10 02:00:00
-1.4027966811259864,-1.4788276885030858,-1.0807260967715957,-0.20285146841661691,-1.6920390019410747,2022-01-10 03:00:00,On,Off,Monday,No,70.28576213853393,2022-01-10 03:00:00
-1.419523188641939,1.0642844557687832,1.045212078084024,0.4954324159779331,0.6576616863722596,2022-01-10 04:00:00,On,Off,Monday,No,75.17636554806667,2022-01-10 04:00:00
0.7011592276137244,0.13489539661677893,0.8330912489613964,0.4954324159779331,-1.4863228798184411,2022-01-10 05:00:00,On,On,Friday,Yes,86.71559756482247,2022-01-10 05:00:00
1.5527890615810012,0.5147007592455594,1.560969370101868,1.193716300372483,1.0326378869057375,2022-01-10 06:00:00,Off,Off,Monday,Yes,90.45215551215163,2022-01-10 06:00:00
-1.409295149014353,1.6764337757579637,0.9174062803065905,-0.9011353528111669,-0.7592840220260035,2022-01-10 07:00:00,On,Off,Wednesday,No,64.36966291489324,2022-01-10 07:00:00
-0.7220265138908918,0.6014537046554516,-0.7473920453064363,0.8445743581752081,1.0235309139171618,2022-01-10 08:00:00,Off,Off,Friday,Yes,68.35678498918013,2022-01-10 08:00:00
-1.297926773385824,-0.17628451536955944,-1.1891869691722383,-0.9011353528111669,0.6970661230662493,2022-01-10 09:00:00,On,Off,Saturday,Yes,70.38082621458054,2022-01-10 09:00:00
-0.35454377238946844,0.9519381097741433,-0.7608335034346032,-0.20285146841661691,-0.890611553055413,2022-01-10 10:00:00,Off,On,Friday,Yes,77.70804435496895,2022-01-10 10:00:00
0.24636917032319386,0.8570641637393914,0.5724233028296599,-0.551993410613892,-0.28029553656088135,2022-01-10 11:00:00,Off,Off,Monday,No,68.52149457374996,2022-01-10 11:00:00
1.169581797448641,-0.005928713792809356,1.4178694066353923,-1.5994192372057168,-0.42314409290150173,2022-01-10 12:00:00,Off,Off,Friday,No,77.87769146042558,2022-01-10 12:00:00
-0.24606033201583752,0.5901532071395973,-1.6771403137819334,-0.9011353528111669,-1.5316387981322557,2022-01-10 13:00:00,On,On,Friday,Yes,77.73573441216783,2022-01-10 13:00:00
0.9819729435787373,1.539717350692197,-0.5489241462327357,-1.250277295008442,0.6781747225712395,2022-01-10 14:00:00,Off,On,Saturday,Yes,83.24548578666972,2022-01-10 14:00:00
-0.35578852225949154,0.168733410105445,0.6868062872550602,1.193716300372483,-1.7303776510111875,2022-01-10 15:00:00,On,On,Tuesday,Yes,80.3018182837614,2022-01-10 15:00:00
-0.10163088258546946,-0.6394313879798506,1.2937738027451,-0.551993410613892,-0.4755214685790184,2022-01-10 16:00:00,Off,Off,Wednesday,Yes,76.11191730004793,2022-01-10 16:00:00
-0.16148318988269433,1.6536273603291727,0.3529340756395527,-0.9011353528111669,0.6089800818822033,2022-01-10 17:00:00,Off,Off,Wednesday,No,64.04576014798012,2022-01-10 17:00:00
-0.9308279827680132,-1.1221633539375018,-0.6331148558735962,0.8445743581752081,1.6282380358738084,2022-01-10 18:00:00,On,Off,Friday,Yes,77.01609483925165,2022-01-10 18:00:00
-0.6325385749431985,1.5826504296304171,1.3181202430350767,0.14629047378065807,-0.6110177182057007,2022-01-10 19:00:00,On,Off,Wednesday,No,78.73329793345887,2022-01-10 19:00:00
1.6711619072117825,-1.5234618431025444,1.1668476418280578,0.14629047378065807,-1.102622325795356,2022-01-10 20:00:00,Off,On,Thursday,Yes,87.44225579139471,2022-01-10 20:00:00
-1.4519576222892125,0.8037848348245773,0.9222758250184436,-0.20285146841661691,-1.7211274671846162,2022-01-10 21:00:00,On,On,Tuesday,No,72.43118969395067,2022-01-10 21:00:00
0.4721818734883048,-1.7238379372446602,-0.7346928430066434,0.14629047378065807,-0.8306134959891367,2022-01-10 22:00:00,Off,Off,Monday,No,76.7162449831054,2022-01-10 22:00:00
-1.254335273888058,0.7248350240620864,0.6705495412543616,-0.551993410613892,-0.02168524899492627,2022-01-10 23:00:00,On,Off,Friday,No,67.80696760106643,2022-01-10 23:00:00
0.04190724292117589,-1.0872751853547011,1.0993283471972468,-0.551993410613892,0.015944863397017915,2022-01-11 00:00:00,On,Off,Thursday,No,74.66520658582795,2022-01-11 00:00:00
-1.0776393297889537,-0.0927153149609707,-1.2661479318782847,0.14629047378065807,-1.1753705104957473,2022-01-11 01:00:00,On,On,Tuesday,No,77.02412225998496,2022-01-11 01:00:00
-1.6683377401708115,1.0505934971758617,-0.08691449633362013,-1.5994192372057168,-0.6019769218724355,2022-01-11 02:00:00,Off,Off,Sunday,No,57.90048341076686,2022-01-11 02:00:00
0.04958249738616678,-1.652705051699779,-1.3812868333941395,1.5428582425697581,-0.016620798344365258,2022-01-11 03:00:00,Off,Off,Thursday,No,73.95195603161895,2022-01-11 03:00:00
-0.18971596833810994,-0.12955593469701057,0.7175747016228219,-0.9011353528111669,-0.8820675752922992,2022-01-11 04:00:00,Off,Off,Thursday,No,77.15892668556708,2022-01-11 04:00:00
0.6122862618508711,0.3177946359582554,-1.33250232480059,0.8445743581752081,1.1444764368406624,2022-01-11 05:00:00,On,Off,Tuesday,No,93.00944697108928,2022-01-11 05:00:00
-0.8875770683031856,-0.2773956725648195,0.0494526154171134,1.5428582425697581,0.17463767298500082,2022-01-11 06:00:00,Off,On,Monday,No,80.36211598533166,2022-01-11 06:00:00
1.6497871710567293,-1.3333646491673743,0.23637233028991472,-0.20285146841661691,1.0883014053187636,2022-01-11 07:00:00,On,Off,Friday,Yes,92.52121146546573,2022-01-11 07:00:00
-0.2429981947583456,-1.5662614748073895,1.5745602749520369,-0.551993410613892,-1.7003791106943154,2022-01-11 08:00:00,On,On,Wednesday,No,72.66316703041736,2022-01-11 08:00:00
0.5448949043904219,0.042733187269672984,-1.0121403086164944,1.193716300372483,-0.35126513825741973,2022-01-11 09:00:00,Off,On,Friday,No,78.20231068064139,2022-01-11 09:00:00
0.6778652580237614,-1.7788425385357922,-1.5188297424639141,-0.20285146841661691,-0.6221046002629098,2022-01-11 10:00:00,On,Off,Thursday,No,90.49170426163876,2022-01-11 10:00:00
1.5900388503949685,-1.2646693847873334,-0.929540994009017,0.14629047378065807,-1.2113395676144683,2022-01-11 11:00:00,Off,Off,Wednesday,Yes,76.68183997746894,2022-01-11 11:00:00
0.6072617245269253,-0.8240078276766757,-0.26784383475340506,-0.9011353528111669,1.4050825834076603,2022-01-11 12:00:00,On,On,Sunday,Yes,81.51851629194611,2022-01-11 12:00:00
-1.11188885079544,-0.3499936757924756,1.2986237444887767,-1.250277295008442,0.5749198483376088,2022-01-11 13:00:00,Off,On,Friday,Yes,67.31542829520717,2022-01-11 13:00:00
0.5362025105569844,0.9379977243216848,-1.4577794997904197,1.193716300372483,-1.5468681658066001,2022-01-11 14:00:00,Off,On,Thursday,No,79.4966013466813,2022-01-11 14:00:00
1.1091601733593512,0.10085707536353482,-0.5138923378856892,0.8445743581752081,-0.6304767182247004,2022-01-11 15:00:00,On,On,Sunday,Yes,86.44733860392547,2022-01-11 15:00:00
1.2076565011845781,0.6259627198075134,-0.2087693988719507,0.14629047378065807,-1.2786093188695966,2022-01-11 16:00:00,On,On,Monday,Yes,93.6948065961692,2022-01-11 16:00:00
-0.11835697321417664,0.7266017813982207,-0.031054113303970725,-0.551993410613892,-1.1715394854106815,2022-01-11 17:00:00,On,Off,Friday,No,79.48953462894329,2022-01-11 17:00:00
0.6036536364779678,1.303129409508793,0.920572910727909,1.193716300372483,-0.6494569513362454,2022-01-11 18:00:00,On,Off,Friday,Yes,71.90487922337948,2022-01-11 18:00:00
1.4915081823244514,-1.0570561159635283,1.6552480732564296,-1.5994192372057168,0.030258323193275847,2022-01-11 19:00:00,Off,Off,Thursday,No,77.41385903979514,2022-01-11 19:00:00
-0.011208104091157784,0.3181571555722299,0.045164014734641884,-1.5994192372057168,0.9777280763196453,2022-01-11 20:00:00,Off,On,Monday,No,68.46853359640598,2022-01-11 20:00:00
-0.1334577480836608,0.20902949558715894,-0.7625136186804936,0.4954324159779331,-0.0011839724319165506,2022-01-11 21:00:00,Off,Off,Monday,Yes,72.99317043236167,2022-01-11 21:00:00
1.625821423127314,1.3930033461098423,-1.58869492924969,-1.5994192372057168,-0.09206295581668875,2022-01-11 22:00:00,Off,Off,Saturday,Yes,83.22600601472266,2022-01-11 22:00:00
1.7262004963161535,-0.6689849638275295,-1.1041761638463259,-1.250277295008442,-0.21977377711400925,2022-01-11 23:00:00,On,Off,Sunday,No,80.43141463610559,2022-01-11 23:00:00
1.5745251773127402,0.07031176443752014,0.7010824289528693,1.5428582425697581,-0.999898984865144,2022-01-12 00:00:00,Off,Off,Wednesday,Yes,81.66465477661896,2022-01-12 00:00:00
1.628468724666863,0.6134533864361275,-1.7130440010880428,0.14629047378065807,-1.6293266370883417,2022-01-12 01:00:00,On,On,Tuesday,Yes,91.90838131284832,2022-01-12 01:00:00
-0.8560240891165364,0.28142534619211107,-1.2836720595978932,-0.9011353528111669,-1.4815353767801533,2022-01-12 02:00:00,On,Off,Tuesday,Yes,65.67603413159378,2022-01-12 02:00:00
0.41121873933561226,-1.721388085254085,-0.10973894064227696,0.14629047378065807,0.9790600121550401,2022-01-12 03:00:00,On,Off,Saturday,Yes,76.23584839186987,2022-01-12 03:00:00
-0.018551498619466412,-1.0533820776632592,-0.5485909227496469,1.193716300372483,-0.4170414402720223,2022-01-12 04:00:00,On,On,Tuesday,Yes,81.5468009875772,2022-01-12 04:00:00
-0.0650634639669321,-0.1277745105415736,1.3426160708152788,1.193716300372483,-0.9594161578260837,2022-01-12 05:00:00,Off,On,Sunday,No,83.75995734706586,2022-01-12 05:00:00
-0.575630957542595,-1.4442115734517444,0.7682562663712236,-0.551993410613892,-1.0991501940032642,2022-01-12 06:00:00,On,On,Wednesday,Yes,76.6397294517093,2022-01-12 06:00:00
-0.13447853279245675,-0.20543249136575287,1.230858365044327,0.8445743581752081,0.21310819197360745,2022-01-12 07:00:00,Off,On,Sunday,Yes,73.62997122390698,2022-01-12 07:00:00
0.008556276449348654,-0.8590975731626872,0.9247242107339,-0.551993410613892,0.28119288447005925,2022-01-12 08:00:00,On,Off,Wednesday,Yes,86.84928585114606,2022-01-12 08:00:00
-1.50906330096414,-0.40988750892506465,-0.0202929432114146,-0.20285146841661691,1.436453424875646,2022-01-12 09:00:00,On,On,Friday,Yes,66.84867535430931,2022-01-12 09:00:00
-0.5317117453211473,-0.6615862256986159,0.3558783510379465,1.193716300372483,-0.13413263719870844,2022-01-12 10:00:00,Off,On,Sunday,Yes,73.05780673555262,2022-01-12 10:00:00
-0.7484746750634502,-0.938886669717257,0.027625788377060027,-1.250277295008442,-0.9303308554992347,2022-01-12 11:00:00,Off,Off,Sunday,No,74.1265371474243,2022-01-12 11:00:00
-0.4595344311687298,-1.2325487448618848,-1.2193091269083873,-0.9011353528111669,0.6083127405211363,2022-01-12 12:00:00,On,On,Saturday,Yes,79.93849946694492,2022-01-12 12:00:00
1.1766685203069962,-0.5820878488214476,-1.138915229335343,-1.250277295008442,1.2318097145150773,2022-01-12 13:00:00,Off,Off,Wednesday,No,78.63688457616405,2022-01-12 13:00:00
0.11371766336593403,0.35751346525137856,1.3395762338665327,-1.250277295008442,-1.0802895248179396,2022-01-12 14:00:00,On,Off,Wednesday,No,65.44542801992745,2022-01-12 14:00:00
-1.0192230151118644,0.6071484490527543,1.5486241297411307,0.8445743581752081,0.6433076690222244,2022-01-12 15:00:00,Off,On,Friday,No,74.71188395531024,2022-01-12 15:00:00
-0.7906667370767109,-0.012195945499276375,-0.7671379285464445,0.8445743581752081,1.5521712178339382,2022-01-12 16:00:00,On,On,Friday,Yes,71.56881316922764,2022-01-12 16:00:00
1.5047611456187944,0.3161921796222263,-1.6477781107588936,-0.20285146841661691,1.2069380657859843,2022-01-12 17:00:00,On,Off,Thursday,Yes,91.4909822926206,2022-01-12 17:00:00
-1.2524795648329856,0.24563222511766358,-0.06557705584097558,-0.551993410613892,0.4826203881705977,2022-01-12 18:00:00,On,Off,Friday,Yes,66.97225233849409,2022-01-12 18:00:00
-0.4243920673273956,0.8669598648280517,1.2734911102904611,-1.250277295008442,-0.9817458601179596,2022-01-12 19:00:00,Off,Off,Tuesday,No,75.67917130358867,2022-01-12 19:00:00
-0.08818513854789571,-1.0633459748659067,0.5862979583459882,-0.551993410613892,-1.4175075737852902,2022-01-12 20:00:00,Off,On,Sunday,No,66.82945799702419,2022-01-12 20:00:00
0.21716729721598435,-1.0375165152868533,-0.09350042979239928,-0.9011353528111669,-0.9068735413982764,2022-01-12 21:00:00,On,On,Saturday,Yes,86.7796195617193,2022-01-12 21:00:00
1.6793578140859218,-1.3187274269973217,-0.8681253137323269,0.8445743581752081,-0.8451074350338997,2022-01-12 22:00:00,Off,On,Friday,No,83.34114367658678,2022-01-12 22:00:00
-0.26759951009023286,0.44778732779596003,-0.9426967863734358,-0.9011353528111669,-1.702369655630067,2022-01-12 23:00:00,Off,On,Saturday,No,66.15000122161268,2022-01-12 23:00:00
-0.5845322467638274,-1.0617749434268053,-0.8973010547981217,-1.5994192372057168,0.2167730579780735,2022-01-13 00:00:00,Off,Off,Wednesday,No,66.17761964929294,2022-01-13 00:00:00
1.1715557616095762,0.07478440492105087,-1.4392611026847153,-0.551993410613892,0.0745169338574789,2022-01-13 01:00:00,On,On,Sunday,Yes,94.17851811048914,2022-01-13 01:00:00
1.6376801781527324,-0.6390491628954856,-0.006005990155574396,0.8445743581752081,-0.6888333499319838,2022-01-13 02:00:00,On,Off,Saturday,Yes,89.63251802091851,2022-01-13 02:00:00
-1.541019779075133,0.5047919128413528,1.7049903737521743,0.8445743581752081,0.8126412546354558,2022-01-13 03:00:00,On,On,Tuesday,No,71.85136903241968,2022-01-13 03:00:00
1.7442322018524858,1.0316025341268678,-1.1008357939696847,-1.250277295008442,-0.19870919987247185,2022-01-13 04:00:00,On,Off,Friday,No,85.92555320264866,2022-01-13 04:00:00
0.8269485578573733,0.6670154462776621,1.4582909879511703,-1.5994192372057168,-1.650763933093506,2022-01-13 05:00:00,Off,On,Thursday,Yes,72.64321480838069,2022-01-13 05:00:00
-1.1076233316345703,1.4249646526079234,-0.9902950575324019,-1.250277295008442,-1.3975665098789611,2022-01-13 06:00:00,Off,Off,Sunday,Yes,71.36935558590424,2022-01-13 06:00:00
